回测数据基于币安usdt现货的分钟数据
para,累计净值,年化收益,最大回撤,年化收益回撤比
"[480, 2.3, 0.9]",86.18845174343932,2.4139885479626937,-0.5875249060478408,4.108742494341386
"[620, 2.5, 0.2]",130.3516503943187,2.8261738481344283,-0.6887878675747423,4.103112120841403
"[480, 2.3, 0.5]",85.38450955860105,2.4051847600391514,-0.5875249060478408,4.093757958651207
"[600, 2.9, 0.6]",102.01627636651888,2.5763170325320193,-0.6314672447641243,4.0798902142491436
"[540, 2.1, 0.3]",131.99811317104778,2.8394289098601764,-0.6977417698696013,4.069455251891868
"[640, 2.9, 0.8]",102.71357176353362,2.583035494605139,-0.6356779380446866,4.063434232986638
"[640, 2.9, 0.9]",102.71357176353362,2.583035494605139,-0.6356779380446866,4.063434232986638
"[640, 2.9, 0.7]",102.71357176353362,2.583035494605139,-0.6356779380446866,4.063434232986638
"[640, 2.9, 0.5]",102.71357176353362,2.583035494605139,-0.6356779380446866,4.063434232986638
"[640, 2.9, 0.6]",102.71357176353362,2.583035494605139,-0.6356779380446866,4.063434232986638
"[780, 2.9, 0.2]",104.9182087080227,2.604062180106055,-0.6411026657614692,4.061848934933193
"[600, 2.9, 0.5]",100.80124593683524,2.5645302528836833,-0.6314672447641243,4.061224511877299
"[1000, 4.7, 0.1]",7.631748034637699,0.7505874968316051,-0.18487428341980805,4.059988674180222
"[800, 2.7, 0.1]",60.93167105360997,2.1028911640486223,-0.5186830777946454,4.05428912967388
"[660, 2.9, 0.4]",122.01001858259977,2.7570880397086635,-0.6804690954571745,4.051746152933379
"[860, 3.1, 0.2]",82.06060776371825,2.368134700148568,-0.5860618165887677,4.040759239242947
"[640, 1.9, 0.3]",129.88766841252934,2.8292440501727243,-0.7003664499919162,4.039662451285866
"[880, 2.7, 0.1]",61.03492328626791,2.104338986925712,-0.5214379301047503,4.035646172695909
"[100, 2.3, 0.1]",118.70200509180849,2.7287419179164147,-0.6762408568111559,4.0351627536731804
"[600, 2.9, 0.4]",98.83561007003344,2.5452421306704136,-0.6314672447641243,4.03067958278842
"[560, 2.1, 0.8]",132.33106086786063,2.8420947704739645,-0.7059519585656445,4.025903938631379
"[560, 2.1, 0.7]",132.33106086786063,2.8420947704739645,-0.7059519585656445,4.025903938631379
"[560, 2.1, 0.6]",132.33106086786063,2.8420947704739645,-0.7059519585656445,4.025903938631379
"[560, 2.1, 0.5]",132.33106086786063,2.8420947704739645,-0.7059519585656445,4.025903938631379
"[560, 2.1, 0.9]",132.33106086786063,2.8420947704739645,-0.7059519585656445,4.025903938631379
"[940, 2.3, 0.3]",147.49526776518593,2.958673898515901,-0.7355049652949799,4.022642997833879
"[520, 2.1, 0.6]",127.31965505967143,2.8014435795426698,-0.6977417698696013,4.0150148672713435
"[520, 2.1, 0.9]",127.31965505967143,2.8014435795426698,-0.6977417698696013,4.0150148672713435
"[520, 2.1, 0.8]",127.31965505967143,2.8014435795426698,-0.6977417698696013,4.0150148672713435
"[520, 2.1, 0.7]",127.31965505967143,2.8014435795426698,-0.6977417698696013,4.0150148672713435
"[520, 2.1, 0.5]",127.31965505967143,2.8014435795426698,-0.6977417698696013,4.0150148672713435
"[860, 3.5, 0.2]",45.13200358060464,1.8566017339684664,-0.46516438868217513,3.9912808872327386
"[320, 1.1, 0.7]",108.55476700860933,2.644555015709029,-0.6636086743580594,3.9851121871895883
"[900, 2.3, 0.5]",120.7998440006995,2.746783482071778,-0.6901518301388694,3.9799698589788304
"[340, 1.1, 0.6]",115.11007090505521,2.7039111630911883,-0.6820736736318131,3.964250883183586
"[660, 2.5, 0.4]",101.1710229125179,2.568128234476031,-0.6483835512981142,3.9608164478177135
"[520, 2.1, 0.3]",120.40103050862083,2.743371230405021,-0.6977417698696013,3.931785868169711
"[780, 2.7, 0.1]",50.905075881209974,1.9529296633310307,-0.49675501332108896,3.9313738381311714
"[900, 2.3, 0.9]",116.76015270617697,2.7118347943440986,-0.6901518301388694,3.929330729730058
"[900, 2.3, 0.7]",116.76015270617697,2.7118347943440986,-0.6901518301388694,3.929330729730058
"[900, 2.3, 0.6]",116.76015270617697,2.7118347943440986,-0.6901518301388694,3.929330729730058
"[900, 2.3, 0.8]",116.76015270617697,2.7118347943440986,-0.6901518301388694,3.929330729730058
"[520, 2.1, 0.4]",119.19026695815977,2.7329615050152123,-0.6977417698696013,3.916866702026405
"[940, 1.9, 0.3]",132.66743616643402,2.851650537817487,-0.7294032629421092,3.909566467135224
"[540, 2.1, 0.7]",115.89636770645929,2.7042485677146706,-0.6977417698696013,3.8757154645049536
"[540, 2.1, 0.8]",115.89636770645929,2.7042485677146706,-0.6977417698696013,3.8757154645049536
"[540, 2.1, 0.5]",115.89636770645929,2.7042485677146706,-0.6977417698696013,3.8757154645049536
"[540, 2.1, 0.6]",115.89636770645929,2.7042485677146706,-0.6977417698696013,3.8757154645049536
"[540, 2.1, 0.9]",115.89636770645929,2.7042485677146706,-0.6977417698696013,3.8757154645049536
"[540, 2.1, 0.4]",115.68968595456677,2.702427307022111,-0.6977417698696013,3.8731052428281005
"[500, 2.3, 0.5]",94.98448901868694,2.5066316995054145,-0.6516465598375977,3.8466123417119142
"[500, 2.3, 0.6]",94.98448901868694,2.5066316995054145,-0.6516465598375977,3.8466123417119142
"[500, 2.3, 0.7]",94.98448901868694,2.5066316995054145,-0.6516465598375977,3.8466123417119142
"[500, 2.3, 0.8]",94.98448901868694,2.5066316995054145,-0.6516465598375977,3.8466123417119142
"[500, 2.3, 0.9]",94.98448901868694,2.5066316995054145,-0.6516465598375977,3.8466123417119142
"[740, 2.7, 0.1]",63.86414296931528,2.1433380021147284,-0.5579289143679185,3.8415969255562437
"[720, 3.3, 0.2]",76.7544902741436,2.306669129686316,-0.6011699545162625,3.8369667551705917
"[840, 3.1, 0.2]",71.87553184817409,2.2473721058774676,-0.5860618165887677,3.8347014636758376
"[800, 2.7, 0.2]",83.87622162962575,2.3885044822350303,-0.624489491235585,3.8247312657083308
"[660, 2.5, 0.1]",73.36650773265886,2.265794390781609,-0.592824344322196,3.822033309668142
"[940, 2.3, 0.1]",42.39260478363283,1.8077404804474888,-0.47322603903398086,3.8200359475943393
"[900, 2.3, 0.3]",127.31558521914815,2.8014100988485935,-0.7355049652949801,3.808825543040441
